"hh_id","hh_cluster","hhweight","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","monthly_exp","monthly_exp_per_cap","country","dried","fresh","any_fish"
"2_62_10","2_62",678.442260742188,7101,14.74832343,-17.30992654,"urban",4,2,2,19650,4912.5,"SEN","yes","yes","yes"
"1_366_1","1_366",89.0399322509766,7101,15.612888,-16.2245033,"urban",15,7,8,8550,570,"SEN","yes","yes","yes"
"2_300_12","2_300",491.982574462891,7101,14.42788123,-16.98565838,"urban",6,1,5,19700,3283.33333333333,"SEN","yes","yes","yes"
"1_215_4","1_215",122.150444030762,7101,14.9072764,-12.4565745,"urban",14,11,3,23000,1642.85714285714,"SEN","yes","yes","yes"
"1_315_12","1_315",447.531005859375,7101,14.7677094,-16.6862678,"urban",14,6,8,28700,2050,"SEN","yes","yes","yes"
"1_179_4","1_179",237.268203735352,7101,16.4360613,-15.6979335,"urban",8,5,3,5700,712.5,"SEN","yes","yes","yes"
"1_147_10","1_147",531.012023925781,7101,14.6233683,-16.2299053,"rural",5,4,1,14000,2800,"SEN","yes","yes","yes"
"2_570_12","2_570",72.2414703369141,7101,12.82699602,-15.9770689,"urban",11,7,4,14550,1322.72727272727,"SEN","no","yes","yes"
"2_10_11","2_10",271.430480957031,7101,14.71614683,-17.44776352,"urban",2,2,0,7900,3950,"SEN","no","no","no"
"2_340_12","2_340",342.998687744141,7101,15.05323755,-16.29352563,"rural",13,5,8,11900,915.384615384615,"SEN","yes","yes","yes"
"2_583_9","2_583",164.056716918945,7101,13.27263088,-15.78779322,"rural",12,7,5,2900,241.666666666667,"SEN","yes","yes","yes"
"2_243_8","2_243",290.963073730469,7101,14.31589028,-13.03501478,"rural",8,4,4,15000,1875,"SEN","no","no","no"
"1_222_11","1_222",113.442848205566,7101,13.7720519,-13.7087932,"urban",7,4,3,7200,1028.57142857143,"SEN","yes","yes","yes"
"2_564_11","2_564",59.6999397277832,7101,13.092642,-12.12445564,"rural",44,18,26,6800,154.545454545455,"SEN","no","yes","yes"
"1_459_1","1_459",96.6356811523438,7101,15.6491076,-13.257879,"urban",12,7,5,24800,2066.66666666667,"SEN","yes","yes","yes"
"1_147_4","1_147",531.012023925781,7101,14.6233683,-16.2299053,"rural",18,8,10,16850,936.111111111111,"SEN","yes","yes","yes"
"1_535_5","1_535",27.2221775054932,7101,12.5608525,-12.1885408,"urban",7,3,4,4200,600,"SEN","no","yes","yes"
"2_207_11","2_207",151.897369384766,7101,16.00415859,-16.49077096,"urban",5,1,4,15600,3120,"SEN","yes","yes","yes"
"1_317_3","1_317",392.377105712891,7101,14.6204319,-16.9335895,"rural",8,5,3,3300,412.5,"SEN","yes","yes","yes"
"1_273_1","1_273",258.880249023438,7101,13.9468394,-16.1201265,"rural",15,8,7,9900,660,"SEN","yes","yes","yes"
"1_224_8","1_224",114.266693115234,7101,13.7617244,-13.6814581,"urban",6,3,3,775,129.166666666667,"SEN","yes","yes","yes"
"1_66_5","1_66",136.017349243164,7101,14.6242861,-17.1599857,"rural",13,6,7,23600,1815.38461538462,"SEN","yes","yes","yes"
"2_473_10","2_473",306.066955566406,7101,15.77231169,-13.45718028,"rural",9,6,3,8200,911.111111111111,"SEN","no","yes","yes"
"2_205_11","2_205",117.989654541016,7101,16.01380445,-16.49461699,"urban",5,4,1,15800,3160,"SEN","yes","yes","yes"
"1_83_2","1_83",605.48828125,7101,14.784037,-17.3711283,"urban",8,7,1,43700,5462.5,"SEN","yes","yes","yes"
"1_345_7","1_345",106.60285949707,7101,15.4772716,-16.3402398,"urban",12,6,6,10300,858.333333333333,"SEN","yes","yes","yes"
"2_231_10","2_231",157.518341064453,7101,13.7719749,-13.65078966,"urban",4,2,2,4600,1150,"SEN","yes","yes","yes"
"1_381_11","1_381",289.711669921875,7101,15.7039376,-16.4756692,"rural",6,4,2,18000,3000,"SEN","yes","yes","yes"
"2_446_9","2_446",191.713302612305,7101,13.14170212,-13.75318044,"rural",15,8,7,12000,800,"SEN","yes","yes","yes"
"1_483_4","1_483",203.884918212891,7101,14.9989449,-12.6373174,"rural",9,2,7,1550,172.222222222222,"SEN","no","yes","yes"
"2_142_11","2_142",102.932426452637,7101,14.62813492,-16.23910282,"urban",6,5,1,18600,3100,"SEN","yes","yes","yes"
"2_446_10","2_446",191.713302612305,7101,13.14170212,-13.75318044,"rural",5,2,3,8400,1680,"SEN","yes","yes","yes"
"2_117_11","2_117",144.862442016602,7101,12.56934101,-16.26419849,"urban",9,8,1,2900,322.222222222222,"SEN","no","yes","yes"
"2_585_11","2_585",153.474945068359,7101,12.99072795,-15.74459024,"rural",31,19,12,19200,619.354838709677,"SEN","no","yes","yes"
"1_472_12","1_472",194.325729370117,7101,15.7378246,-13.3878787,"rural",10,7,3,10750,1075,"SEN","yes","yes","yes"
"1_518_11","1_518",255.992004394531,7101,14.0051219,-14.7243575,"rural",8,2,6,9400,1175,"SEN","yes","yes","yes"
"1_193_7","1_193",231.654602050781,7101,16.5240398,-15.297202,"rural",9,3,6,32200,3577.77777777778,"SEN","no","yes","yes"
"1_106_8","1_106",192.625213623047,7101,12.5684934,-16.2955327,"urban",10,6,4,15250,1525,"SEN","no","yes","yes"
"2_443_12","2_443",118.509269714355,7101,12.93265108,-14.0840713,"urban",13,8,5,23300,1792.30769230769,"SEN","yes","yes","yes"
"2_318_11","2_318",369.920074462891,7101,14.74194455,-16.67272933,"rural",6,4,2,4600,766.666666666667,"SEN","yes","yes","yes"
"1_385_2","1_385",79.6749725341797,7101,14.3335083,-16.4016014,"urban",8,5,3,11250,1406.25,"SEN","no","yes","yes"
"2_60_11","2_60",621.852966308594,7101,14.73280315,-17.33374329,"urban",7,5,2,8350,1192.85714285714,"SEN","yes","yes","yes"
"1_249_6","1_249",191.919692993164,7101,14.3013558,-14.4350638,"rural",16,6,10,3900,243.75,"SEN","yes","no","yes"
"1_432_6","1_432",231.094573974609,7101,12.7858986,-14.7958222,"rural",9,5,4,2300,255.555555555556,"SEN","no","no","no"
"2_270_9","2_270",152.112991333008,7101,13.91710355,-15.92126734,"urban",13,8,5,21800,1676.92307692308,"SEN","yes","yes","yes"
"2_349_10","2_349",289.347717285156,7101,15.28019227,-16.52388273,"rural",32,15,17,76500,2390.625,"SEN","no","yes","yes"
"2_8_11","2_8",279.429321289063,7101,14.7065038,-17.4559148,"urban",6,4,2,9700,1616.66666666667,"SEN","yes","yes","yes"
"1_489_4","1_489",222.002304077148,7101,14.9418442,-14.6226557,"rural",9,5,4,1050,116.666666666667,"SEN","yes","no","yes"
"1_531_1","1_531",22.2871627807617,7101,12.5550697,-12.1758723,"urban",6,2,4,3500,583.333333333333,"SEN","yes","yes","yes"
"1_389_7","1_389",81.710563659668,7101,14.4626831,-16.2901534,"urban",10,3,7,11000,1100,"SEN","yes","yes","yes"
"2_209_12","2_209",184.141235351563,7101,16.00423966,-16.48951398,"urban",27,11,16,44300,1640.74074074074,"SEN","no","yes","yes"
"2_155_11","2_155",148.905548095703,7101,14.80907631,-15.91176173,"urban",15,6,9,6500,433.333333333333,"SEN","yes","yes","yes"
"2_223_9","2_223",95.9948654174805,7101,13.76926609,-13.68231244,"urban",5,3,2,6500,1300,"SEN","no","yes","yes"
"1_101_7","1_101",134.128921508789,7101,12.3707649,-16.7273013,"rural",6,6,0,14300,2383.33333333333,"SEN","yes","yes","yes"
"1_341_5","1_341",308.175720214844,7101,14.8680626,-17.0201241,"rural",10,5,5,9500,950,"SEN","yes","yes","yes"
"2_88_10","2_88",281.9033203125,7101,13.02795323,-16.62210079,"urban",18,9,9,26600,1477.77777777778,"SEN","no","yes","yes"
"2_378_9","2_378",259.921417236328,7101,15.99662759,-15.99978386,"rural",5,2,3,2300,460,"SEN","yes","yes","yes"
"2_380_10","2_380",418.347106933594,7101,15.69910538,-16.12735828,"rural",11,3,8,3100,281.818181818182,"SEN","yes","yes","yes"
"2_502_8","2_502",231.273422241211,7101,14.44749027,-15.64951505,"rural",26,12,14,25000,961.538461538462,"SEN","yes","yes","yes"
"2_448_9","2_448",226.592330932617,7101,12.73554602,-14.20123103,"rural",20,14,6,2800,140,"SEN","no","yes","yes"
"2_526_12","2_526",209.692337036133,7101,14.14828503,-15.28603317,"rural",11,7,4,4050,368.181818181818,"SEN","yes","yes","yes"
"1_133_10","1_133",114.040962219238,7101,14.6569799,-16.2475491,"urban",12,9,3,5950,495.833333333333,"SEN","yes","yes","yes"
"2_196_12","2_196",276.600524902344,7101,16.51613043,-14.50108602,"rural",13,5,8,55000,4230.76923076923,"SEN","yes","yes","yes"
"1_200_9","1_200",176.571685791016,7101,16.0440411,-16.5071284,"urban",7,4,3,11050,1578.57142857143,"SEN","yes","yes","yes"
"2_351_10","2_351",297.053039550781,7101,15.38510208,-16.35319105,"rural",11,7,4,9500,863.636363636364,"SEN","yes","yes","yes"
"1_297_4","1_297",295.485229492188,7101,14.3989705,-16.9576961,"urban",8,3,5,3900,487.5,"SEN","yes","yes","yes"
"1_118_10","1_118",151.12629699707,7101,12.5623422,-16.2611619,"urban",1,1,0,2000,2000,"SEN","no","yes","yes"
"2_58_9","2_58",656.91943359375,7101,14.75693842,-17.36582264,"urban",3,3,0,10900,3633.33333333333,"SEN","no","yes","yes"
"1_552_4","1_552",62.8613624572754,7101,12.6768322,-12.5135045,"rural",7,5,2,875,125,"SEN","no","no","no"
"2_100_11","2_100",256.172698974609,7101,13.07781729,-16.53567035,"rural",14,6,8,7150,510.714285714286,"SEN","no","yes","yes"
"2_36_10","2_36",439.187561035156,7101,14.7850251,-17.3832189,"urban",4,3,1,57200,14300,"SEN","yes","yes","yes"
"2_336_10","2_336",532.218933105469,7101,15.12786616,-16.90957999,"rural",4,2,2,104500,26125,"SEN","yes","yes","yes"
"2_435_11","2_435",244.120681762695,7101,12.94104401,-14.17080073,"rural",22,11,11,9000,409.090909090909,"SEN","no","yes","yes"
"2_473_11","2_473",306.066955566406,7101,15.77231169,-13.45718028,"rural",8,3,5,25400,3175,"SEN","yes","yes","yes"
"2_473_12","2_473",306.066955566406,7101,15.77231169,-13.45718028,"rural",24,7,17,6600,275,"SEN","no","yes","yes"
"1_141_1","1_141",104.736854553223,7101,14.6442603,-16.2289141,"urban",4,3,1,7750,1937.5,"SEN","yes","yes","yes"
"2_375_12","2_375",122.994277954102,7101,15.62301032,-16.21747684,"urban",12,6,6,18500,1541.66666666667,"SEN","yes","yes","yes"
"1_45_3","1_45",884.816162109375,7101,14.7836939,-17.3212583,"urban",11,5,6,4100,372.727272727273,"SEN","no","yes","yes"
"2_142_12","2_142",102.932426452637,7101,14.62813492,-16.23910282,"urban",4,3,1,12300,3075,"SEN","yes","yes","yes"
"1_329_10","1_329",326.408081054688,7101,14.7709471,-16.9569379,"urban",9,6,3,38200,4244.44444444444,"SEN","yes","yes","yes"
"2_280_10","2_280",272.517852783203,7101,13.749039,-15.53420993,"rural",16,8,8,7600,475,"SEN","no","yes","yes"
"1_77_1","1_77",605.446533203125,7101,14.7281549,-17.2778452,"urban",18,10,8,34400,1911.11111111111,"SEN","yes","yes","yes"
"1_210_12","1_210",153.274032592773,7101,16.023654,-16.4932636,"urban",2,2,0,3600,1800,"SEN","yes","yes","yes"
"1_9_11","1_9",528.238830566406,7101,14.702625,-17.4551295,"urban",6,4,2,10700,1783.33333333333,"SEN","yes","yes","yes"
"2_304_10","2_304",480.805419921875,7101,14.50699538,-17.0038478,"urban",13,6,7,17800,1369.23076923077,"SEN","yes","yes","yes"
"2_349_11","2_349",289.347717285156,7101,15.28019227,-16.52388273,"rural",16,9,7,31900,1993.75,"SEN","yes","yes","yes"
"2_441_11","2_441",107.35767364502,7101,12.91617505,-14.15945091,"urban",1,1,0,12150,12150,"SEN","no","no","no"
"2_270_10","2_270",152.112991333008,7101,13.91710355,-15.92126734,"urban",8,3,5,12500,1562.5,"SEN","yes","yes","yes"
"1_525_8","1_525",193.135894775391,7101,14.2623824,-15.1985232,"rural",5,2,3,2350,470,"SEN","no","no","no"
"2_376_10","2_376",180.318161010742,7101,15.39743578,-15.92639047,"rural",6,4,2,4500,750,"SEN","no","yes","yes"
"1_74_4","1_74",111.17652130127,7101,14.8098527,-17.2523202,"rural",5,4,1,27000,5400,"SEN","yes","yes","yes"
"1_348_9","1_348",327.493988037109,7101,15.6115786,-16.4004242,"rural",12,7,5,5500,458.333333333333,"SEN","yes","yes","yes"
"1_503_3","1_503",215.438186645508,7101,14.1748756,-15.4965241,"rural",6,2,4,19450,3241.66666666667,"SEN","yes","yes","yes"
"2_513_12","2_513",63.8656311035156,7101,13.97568403,-14.80871469,"urban",11,3,8,12000,1090.90909090909,"SEN","yes","yes","yes"
"2_310_9","2_310",377.562408447266,7101,14.47733633,-16.619338,"rural",4,2,2,3400,850,"SEN","no","yes","yes"
"1_191_7","1_191",193.950653076172,7101,16.188689,-13.8985142,"rural",11,7,4,3500,318.181818181818,"SEN","yes","yes","yes"
"2_12_12","2_12",515.531127929688,7101,14.71262025,-17.4443909,"urban",5,3,2,6600,1320,"SEN","yes","yes","yes"
"1_505_10","1_505",224.561233520508,7101,14.005099,-15.4394767,"rural",6,2,4,2300,383.333333333333,"SEN","no","no","no"
"2_260_12","2_260",133.804794311523,7101,14.15200001,-16.08126138,"urban",13,9,4,10050,773.076923076923,"SEN","yes","yes","yes"
"2_575_11","2_575",157.904235839844,7101,12.92928768,-15.84668069,"rural",12,5,7,2700,225,"SEN","no","yes","yes"
"2_585_12","2_585",153.474945068359,7101,12.99072795,-15.74459024,"rural",8,5,3,8900,1112.5,"SEN","yes","yes","yes"
"1_19_4","1_19",498.520904541016,7101,14.7206229,-17.4778271,"urban",3,3,0,15300,5100,"SEN","yes","yes","yes"
"2_359_11","2_359",236.052856445313,7101,15.29246001,-15.16624706,"rural",6,5,1,22725,3787.5,"SEN","yes","yes","yes"
"2_500_11","2_500",68.8325576782227,7101,13.81357868,-15.40492583,"urban",12,6,6,7500,625,"SEN","yes","yes","yes"
"1_241_5","1_241",172.537704467773,7101,14.1834739,-12.7137148,"urban",12,6,6,11500,958.333333333333,"SEN","yes","yes","yes"
"2_302_11","2_302",408.078582763672,7101,14.43431943,-16.96641108,"urban",11,6,5,24700,2245.45454545455,"SEN","no","yes","yes"
"2_486_11","2_486",209.8154296875,7101,15.4732854,-13.049372,"rural",6,5,1,15100,2516.66666666667,"SEN","yes","yes","yes"
"1_400_6","1_400",300.459411621094,7101,14.355382,-16.6297153,"rural",18,8,10,14800,822.222222222222,"SEN","yes","yes","yes"
"1_66_4","1_66",136.017349243164,7101,14.6242861,-17.1599857,"rural",7,4,3,29175,4167.85714285714,"SEN","yes","yes","yes"
"1_427_9","1_427",132.350662231445,7101,12.8978599,-14.9273533,"urban",8,3,5,5200,650,"SEN","no","yes","yes"
"2_258_11","2_258",170.121704101563,7101,14.16232993,-16.07633043,"urban",5,5,0,11200,2240,"SEN","no","no","no"
"2_371_11","2_371",106.150657653809,7101,15.62948014,-16.22627289,"urban",8,8,0,291050,36381.25,"SEN","yes","yes","yes"
"2_382_11","2_382",449.335754394531,7101,15.94175516,-16.16294251,"rural",7,3,4,6000,857.142857142857,"SEN","yes","yes","yes"
"1_408_3","1_408",64.1054916381836,7101,13.6029206,-16.4233015,"urban",10,4,6,23100,2310,"SEN","yes","yes","yes"
"1_593_11","1_593",154.380020141602,7101,12.5699632,-15.8886255,"rural",22,8,14,17250,784.090909090909,"SEN","no","yes","yes"
"2_205_12","2_205",117.989654541016,7101,16.01380445,-16.49461699,"urban",1,1,0,4500,4500,"SEN","no","no","no"
"2_223_10","2_223",95.9948654174805,7101,13.76926609,-13.68231244,"urban",6,6,0,17000,2833.33333333333,"SEN","yes","yes","yes"
"2_587_11","2_587",161.858535766602,7101,13.14603758,-15.53756973,"rural",16,7,9,3300,206.25,"SEN","yes","no","yes"
"2_540_10","2_540",26.5197124481201,7101,12.55927282,-12.19092574,"urban",10,6,4,210200,21020,"SEN","yes","yes","yes"
"2_149_10","2_149",101.288551330566,7101,14.78857306,-15.90780698,"urban",12,8,4,4400,366.666666666667,"SEN","yes","yes","yes"
"1_226_12","1_226",99.5226058959961,7101,13.7627797,-13.6728635,"urban",14,9,5,35750,2553.57142857143,"SEN","yes","yes","yes"
"1_572_12","1_572",131.780456542969,7101,12.8176471,-15.4767187,"rural",7,3,4,5000,714.285714285714,"SEN","no","yes","yes"
"2_422_10","2_422",180.836380004883,7101,12.8911609,-14.94515874,"urban",8,6,2,5200,650,"SEN","yes","yes","yes"
"1_427_5","1_427",132.350662231445,7101,12.8978599,-14.9273533,"urban",10,6,4,10550,1055,"SEN","yes","yes","yes"
"2_488_11","2_488",208.533264160156,7101,15.03758024,-13.61256913,"rural",10,2,8,11000,1100,"SEN","yes","no","yes"
"1_41_3","1_41",556.695068359375,7101,14.7708082,-17.3584034,"urban",8,7,1,15900,1987.5,"SEN","yes","yes","yes"
"2_183_9","2_183",186.094375610352,7101,16.01018866,-16.16680292,"rural",28,9,19,59000,2107.14285714286,"SEN","yes","yes","yes"
"2_225_12","2_225",82.1719818115234,7101,13.75589571,-13.67530237,"urban",6,5,1,25000,4166.66666666667,"SEN","no","yes","yes"
"1_74_2","1_74",111.17652130127,7101,14.8098527,-17.2523202,"rural",7,4,3,37500,5357.14285714286,"SEN","yes","yes","yes"
"2_279_12","2_279",148.976638793945,7101,13.7425427,-15.7778487,"urban",11,5,6,15000,1363.63636363636,"SEN","no","yes","yes"
"1_423_11","1_423",98.5452270507813,7101,12.8811885,-14.9401644,"urban",1,1,0,NA,NA,"SEN","no","no","no"
"1_163_9","1_163",579.179016113281,7101,14.9027479,-15.8964956,"rural",6,2,4,9000,1500,"SEN","yes","yes","yes"
"2_192_12","2_192",311.200256347656,7101,16.14658796,-13.72176558,"rural",11,8,3,29500,2681.81818181818,"SEN","no","yes","yes"
"1_220_4","1_220",217.781204223633,7101,14.7244254,-12.3394244,"rural",21,11,10,28500,1357.14285714286,"SEN","no","yes","yes"
"2_88_11","2_88",281.9033203125,7101,13.02795323,-16.62210079,"urban",5,3,2,3700,740,"SEN","no","yes","yes"
"1_182_11","1_182",241.121887207031,7101,16.2532414,-16.2432291,"rural",10,6,4,4050,405,"SEN","yes","yes","yes"
"2_71_10","2_71",123.075996398926,7101,14.78999689,-17.29423081,"rural",4,1,3,65000,16250,"SEN","yes","yes","yes"
"2_231_11","2_231",157.518341064453,7101,13.7719749,-13.65078966,"urban",2,2,0,36250,18125,"SEN","yes","yes","yes"
"2_2_10","2_2",266.317016601563,7101,14.6777179,-17.449287,"urban",3,3,0,17200,5733.33333333333,"SEN","no","yes","yes"
"1_150_2","1_150",119.871246337891,7101,14.7892209,-15.9138928,"urban",4,3,1,1500,375,"SEN","yes","yes","yes"
"2_124_12","2_124",208.997192382813,7101,12.59225013,-16.08038201,"rural",2,2,0,750,375,"SEN","no","yes","yes"
"1_141_4","1_141",104.736854553223,7101,14.6442603,-16.2289141,"urban",5,4,1,55800,11160,"SEN","yes","yes","yes"
"1_353_2","1_353",112.379295349121,7101,15.3910861,-15.1140958,"urban",12,8,4,18500,1541.66666666667,"SEN","yes","yes","yes"
"2_170_10","2_170",617.698303222656,7101,14.83554966,-15.89782143,"rural",10,3,7,16700,1670,"SEN","yes","yes","yes"
"1_319_3","1_319",423.923431396484,7101,14.8225287,-16.792214,"rural",7,4,3,4500,642.857142857143,"SEN","yes","yes","yes"
"2_330_10","2_330",353.995849609375,7101,14.77167775,-16.94468154,"urban",6,3,3,56000,9333.33333333333,"SEN","yes","yes","yes"
"1_535_1","1_535",27.2221775054932,7101,12.5608525,-12.1885408,"urban",8,7,1,2675,334.375,"SEN","no","yes","yes"
"2_109_10","2_109",164.690872192383,7101,12.56193896,-16.28123105,"urban",5,2,3,10700,2140,"SEN","no","yes","yes"
"1_68_4","1_68",121.158302307129,7101,14.7626519,-17.2587692,"rural",5,2,3,16300,3260,"SEN","yes","yes","yes"
"2_397_11","2_397",320.433990478516,7101,14.51707561,-16.33284377,"rural",4,2,2,2000,500,"SEN","yes","yes","yes"
"2_467_10","2_467",230.80192565918,7101,16.10176936,-13.69893977,"rural",10,4,6,17500,1750,"SEN","yes","yes","yes"
"1_135_6","1_135",95.0641860961914,7101,14.6620868,-16.2295253,"urban",9,5,4,24000,2666.66666666667,"SEN","yes","yes","yes"
"1_68_6","1_68",121.158302307129,7101,14.7626519,-17.2587692,"rural",4,3,1,47700,11925,"SEN","yes","yes","yes"
"2_223_11","2_223",95.9948654174805,7101,13.76926609,-13.68231244,"urban",9,6,3,3700,411.111111111111,"SEN","yes","yes","yes"
"2_80_11","2_80",603.549438476563,7101,14.7850293,-17.3832008,"urban",1,1,0,1700,1700,"SEN","no","no","no"
"2_126_11","2_126",237.10481262207,7101,12.46898435,-16.40672529,"rural",3,2,1,3400,1133.33333333333,"SEN","no","yes","yes"
"1_327_10","1_327",367.231323242188,7101,14.7777857,-16.9304995,"urban",6,5,1,1800,300,"SEN","yes","yes","yes"
"1_131_9","1_131",498.913970947266,7101,14.6915727,-16.5714568,"rural",7,4,3,8425,1203.57142857143,"SEN","yes","yes","yes"
"1_91_7","1_91",176.674072265625,7101,12.8372596,-16.3574962,"rural",16,10,6,3500,218.75,"SEN","yes","yes","yes"
"1_379_10","1_379",322.165710449219,7101,15.5633659,-16.267575,"rural",34,14,20,21500,632.352941176471,"SEN","yes","yes","yes"
"2_282_11","2_282",245.515884399414,7101,13.79251139,-15.47537065,"rural",6,2,4,8000,1333.33333333333,"SEN","yes","no","yes"
"1_503_7","1_503",215.438186645508,7101,14.1748756,-15.4965241,"rural",15,8,7,30000,2000,"SEN","yes","no","yes"
"1_572_3","1_572",131.780456542969,7101,12.8176471,-15.4767187,"rural",7,2,5,4200,600,"SEN","no","yes","yes"
"1_394_4","1_394",274.075927734375,7101,14.0124075,-16.7666639,"rural",7,2,5,2600,371.428571428571,"SEN","yes","yes","yes"
"1_416_1","1_416",83.8081130981445,7101,14.4939235,-16.071728,"urban",10,7,3,11550,1155,"SEN","yes","yes","yes"
"2_270_11","2_270",152.112991333008,7101,13.91710355,-15.92126734,"urban",5,2,3,7300,1460,"SEN","yes","yes","yes"
"2_146_11","2_146",404.935516357422,7101,14.61805891,-16.26053171,"rural",10,7,3,5100,510,"SEN","no","yes","yes"
"1_429_12","1_429",137.458938598633,7101,12.9052279,-14.4667865,"urban",6,2,4,2500,416.666666666667,"SEN","no","no","no"
"2_407_12","2_407",95.8694610595703,7101,13.60698863,-16.42324615,"urban",10,4,6,32300,3230,"SEN","yes","yes","yes"
"2_376_11","2_376",180.318161010742,7101,15.39743578,-15.92639047,"rural",9,5,4,2300,255.555555555556,"SEN","no","yes","yes"
"2_38_11","2_38",556.365295410156,7101,14.7724575,-17.35269035,"urban",22,14,8,44700,2031.81818181818,"SEN","yes","yes","yes"
"2_587_12","2_587",161.858535766602,7101,13.14603758,-15.53756973,"rural",15,12,3,7300,486.666666666667,"SEN","yes","yes","yes"
"2_46_12","2_46",674.069641113281,7101,14.77128956,-17.31353066,"urban",5,4,1,64400,12880,"SEN","yes","yes","yes"
