Country (Name),ASFIS species (Name),FAO major fishing area (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S,[2022],S
United Kingdom of Great Britain and Northern Ireland,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,10925,,6524,,8763,,15019,,3625,,971,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
United Kingdom of Great Britain and Northern Ireland,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2651,,20959,,22790,,7830,,0,,45,,7701,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
United Republic of Tanzania,Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1100,,2600,,700,,1266,,2373,,3471,,3510,,5301,,2188,,2286,,2679,,1122,,2692,,2667,,2580,,2660,,4831,,10174,,6437,,8232,,2485,,5000,,5472,,8563,,3750,,14323,,5000,,4450,,14000,,14500,,15500,,14000,,14200,,15000,,15500,,3095,,12221,,11832,,14300,,8015,,7697,,7619,,8040,,8004,,8023,,1784,,1786,,6724,,7702,,8053.86,,9397.7,,7352,
United Republic of Tanzania,Silver cyprinid,Africa - Inland waters,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,92480,,85268,,87107,,95431,,94539,,93796,,103850,,107040,,136906,,111421,,123971,,106187,,142348,,124118.54,,136733.62,,129942,
United Republic of Tanzania,Whitefin wolf-herring,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,397,,381,,377,,398,,319,,680,,672,,707,,678,,654,,812.19,,953.92,,822,
United Republic of Tanzania,Wolf-herrings nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,20,,108,,24,,21,,0,,831,,178,,139,,97,,9,,2,,5,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
"United Republic of Tanzania, Zanzibar",Anchovies nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,2237,,2672,,2405,,2440,I,2560,I
"United Republic of Tanzania, Zanzibar","Anchovies, etc. nei","Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1002,,1506,,1357,,1726,,1036,,1268,,1449,,1164,,1235,,1247,,1257,,1775,,1096,,1170,,1605,,1344,,1454,,1550,,1597,,1608,,1717,,1645,I,1730,I
"United Republic of Tanzania, Zanzibar",Clupeoids nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1424,,3202,,3772,,4882,,4055,,5267,,3110,,2374,,2405,,2446,,2473,,2026,,1893,,1987,,2047,,2140,,2160,,2187,,0,,0,,0,,0,,0,
"United Republic of Tanzania, Zanzibar",Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,972,,572,,899,,711,,1133,,956,,1511,,973,,1166,,1172,,1199,,1369,,799,,936,,1076,,1045,,1098,,1191,,1097,,1158,,1179,,1145,I,1200,I
Vanuatu,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,3499,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Yemen,Clupeoids nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",800,,800,,1200,,1200,,1200,,1200,,700,,700,,700,,1000,,700,,700,,700,,700,,800,,1000,,1000,,1200,,1200,,1200,,1000,I,1100,I,1200,I,1300,I,868,,1022,,1155,,1225,,1350,,1300,I,3500,,3290,I,2880,I,3013,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Yemen,Indian oil sardine,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",600,,600,,1200,,1400,,1400,,1500,,800,,600,,800,,800,,600,,600,,600,,600,,600,,1000,,1000,,1100,,1100,,1100,,1200,I,1100,I,1400,I,2100,I,0,...,2278,,8542,,9087,,7579,,3970,,8120,,8104,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4120,,4350,I,5200,I,5050,I,4500,I,6800,I,11400,I,18300,I,24000,I,30000,I,39000,I,48239,,17731,,43462,,36477,,39031,,55740,,52704,I,47367,I,38850,I,33000,I,28050,I,28050,I,28050,I,28050,I,33100,I,38065,I
Totals - Tonnes - live weight,,,,,224500,,188600,,215200,,286900,,257500,,253400,,266000,,480100,,423300,,370500,,507600,,491900,,441800,,440500,,678500,,664900,,757100,,789600,,756400,,772100,,1117789,,1185515,,1220583,,1311198,,1413101,,1580748,,1739953,,1753781,,1572826,,1286273,,1509237,,1515929,,1228694,,1373607,,1364302,,1426282,,1471754,,1834362,,2182110,,2502398,,2757667,,2590361,,2103297,,1760114,,1682044,,1884656,,2176809,,2330133,,2373964,,2211305,,2412750,,2605514,,2408861,,2456792,,2416564,,2357834,,2369729,,2486997,,2612975,,2850897,,3095200,,3053378,,3143740,,3061326.83,,3546389.64,,3123883.05,,3256756.29,,3837305.06,,3964823.63,,3836400.33,,3646538.41,,3741668.74,,3907767.61,
Totals - Number,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
FAO. 2024. FishStat: Global capture production 1950-2022. [Accessed on 29 March 2024]. In:  FishStatJ. Available at www.fao.org/fishery/en/statistics/software/fishstatj. Licence: CC-BY-4.0.
