"hh_id","hh_cluster","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","country","dried","any_fish"
"2807-001","KUSINI UNGUJA_KATI_1",3352,-6.05386569456,39.3334792169,"urban",4,2,2,"TZA","no","yes"
"2808-001","KUSINI UNGUJA_KATI_1",3352,-6.05386569456,39.3334792169,"urban",6,4,2,"TZA","no","yes"
"2809-001","KUSINI UNGUJA_KATI_1",3352,-6.05386569456,39.3334792169,"urban",NA,NA,NA,"TZA","no","yes"
"2810-001","KUSINI UNGUJA_KATI_1",3352,-6.05386569456,39.3334792169,"urban",1,1,0,"TZA","no","no"
"2811-001","KUSINI UNGUJA_KATI_1",3352,-6.05386569456,39.3334792169,"urban",6,4,2,"TZA","yes","yes"
"2812-001","KUSINI UNGUJA_KATI_1",3352,-6.05386569456,39.3334792169,"urban",3,2,1,"TZA","no","yes"
"2824-001","KUSINI UNGUJA_KUSINI_2",3352,-6.44358713174,39.4664084602,"urban",NA,NA,NA,"TZA","no","yes"
"2825-001","KUSINI UNGUJA_KUSINI_2",3352,-6.44358713174,39.4664084602,"urban",NA,NA,NA,"TZA","no","yes"
"2826-001","KUSINI UNGUJA_KUSINI_2",3352,-6.44358713174,39.4664084602,"urban",NA,NA,NA,"TZA","no","no"
"2827-001","KUSINI UNGUJA_KUSINI_2",3352,-6.44358713174,39.4664084602,"urban",NA,NA,NA,"TZA","no","yes"
"2828-001","KUSINI UNGUJA_KUSINI_2",3352,-6.44358713174,39.4664084602,"urban",NA,NA,NA,"TZA","no","yes"
"2829-001","KUSINI UNGUJA_KUSINI_2",3352,-6.44358713174,39.4664084602,"urban",5,3,2,"TZA","no","yes"
"2833-001","KUSINI UNGUJA_KUSINI_2",3352,-6.44358713174,39.4664084602,"urban",NA,NA,NA,"TZA","no","yes"
"2834-001","KUSINI UNGUJA_KUSINI_2",3352,-6.44358713174,39.4664084602,"urban",3,2,1,"TZA","no","yes"
"2843-001","LINDI_KILWA_2",3352,-9.60536197998,39.4828278652,"rural",4,3,1,"TZA","no","yes"
"2844-001","LINDI_KILWA_2",3352,-9.60536197998,39.4828278652,"rural",3,2,1,"TZA","yes","yes"
"2845-001","LINDI_KILWA_2",3352,-9.60536197998,39.4828278652,"rural",1,1,0,"TZA","yes","yes"
"2846-001","LINDI_KILWA_2",3352,-9.60536197998,39.4828278652,"rural",5,2,3,"TZA","yes","yes"
"2847-001","LINDI_KILWA_2",3352,-9.60536197998,39.4828278652,"rural",NA,NA,NA,"TZA","no","yes"
"2848-001","LINDI_KILWA_2",3352,-9.60536197998,39.4828278652,"rural",6,4,2,"TZA","yes","yes"
"2849-001","LINDI_KILWA_2",3352,-9.60536197998,39.4828278652,"rural",3,2,1,"TZA","no","no"
"2850-001","LINDI_KILWA_2",3352,-9.60536197998,39.4828278652,"rural",4,3,1,"TZA","no","yes"
"2862-001","LINDI_KILWA_301",3352,-8.75634557019,39.419454368,"urban",NA,NA,NA,"TZA","no","yes"
"2863-001","LINDI_KILWA_301",3352,-8.75634557019,39.419454368,"urban",NA,NA,NA,"TZA","no","yes"
"2864-001","LINDI_KILWA_301",3352,-8.75634557019,39.419454368,"urban",NA,NA,NA,"TZA","no","yes"
"2865-001","LINDI_KILWA_301",3352,-8.75634557019,39.419454368,"urban",NA,NA,NA,"TZA","no","yes"
"2866-001","LINDI_KILWA_301",3352,-8.75634557019,39.419454368,"urban",2,2,0,"TZA","no","yes"
"2867-001","LINDI_KILWA_301",3352,-8.75634557019,39.419454368,"urban",2,2,0,"TZA","yes","yes"
"2868-001","LINDI_KILWA_301",3352,-8.75634557019,39.419454368,"urban",NA,NA,NA,"TZA","yes","yes"
"2872-001","LINDI_KILWA_301",3352,-8.75634557019,39.419454368,"urban",NA,NA,NA,"TZA","no","yes"
"2881-001","LINDI_LINDI_7",3352,-10.2512625024,39.4254679808,"rural",4,1,3,"TZA","no","yes"
"2882-001","LINDI_LINDI_7",3352,-10.2512625024,39.4254679808,"rural",5,2,3,"TZA","no","yes"
"2884-001","LINDI_LINDI_7",3352,-10.2512625024,39.4254679808,"rural",4,3,1,"TZA","no","yes"
"2885-001","LINDI_LINDI_7",3352,-10.2512625024,39.4254679808,"rural",3,1,2,"TZA","no","yes"
"2886-001","LINDI_LINDI_7",3352,-10.2512625024,39.4254679808,"rural",4,4,0,"TZA","no","yes"
"2887-001","LINDI_LINDI_7",3352,-10.2512625024,39.4254679808,NA,NA,NA,NA,"TZA","no","yes"
"2888-001","LINDI_LINDI_7",3352,-10.2512625024,39.4254679808,"rural",4,2,2,"TZA","no","no"
"2892-001","LINDI_LINDI_7",3352,-10.2512625024,39.4254679808,"rural",7,4,3,"TZA","no","no"
"2900-001","LINDI_NACHINGWEA_3",3352,-10.3302615579,38.1864481399,"rural",6,3,3,"TZA","no","no"
"2901-001","LINDI_NACHINGWEA_3",3352,-10.3302615579,38.1864481399,"rural",4,2,2,"TZA","yes","yes"
"2902-001","LINDI_NACHINGWEA_3",3352,-10.3302615579,38.1864481399,"rural",7,3,4,"TZA","no","no"
"2903-001","LINDI_NACHINGWEA_3",3352,-10.3302615579,38.1864481399,"rural",6,4,2,"TZA","no","no"
"2904-001","LINDI_NACHINGWEA_3",3352,-10.3302615579,38.1864481399,"rural",1,1,0,"TZA","no","no"
"2905-001","LINDI_NACHINGWEA_3",3352,-10.3302615579,38.1864481399,"rural",3,1,2,"TZA","no","yes"
"2906-001","LINDI_NACHINGWEA_3",3352,-10.3302615579,38.1864481399,"rural",3,2,1,"TZA","no","yes"
"2907-001","LINDI_NACHINGWEA_3",3352,-10.3302615579,38.1864481399,"rural",5,3,2,"TZA","no","no"
"2919-001","LINDI_LIWALE_2",3352,-9.85839905611,37.9849638913,"rural",3,2,1,"TZA","no","yes"
"2920-001","LINDI_LIWALE_2",3352,-9.85839905611,37.9849638913,"rural",2,2,0,"TZA","no","yes"
"2921-001","LINDI_LIWALE_2",3352,-9.85839905611,37.9849638913,"rural",12,5,7,"TZA","no","no"
"2922-001","LINDI_LIWALE_2",3352,-9.85839905611,37.9849638913,"rural",8,5,3,"TZA","no","no"
"2923-001","LINDI_LIWALE_2",3352,-9.85839905611,37.9849638913,"rural",6,2,4,"TZA","no","no"
"2924-001","LINDI_LIWALE_2",3352,-9.85839905611,37.9849638913,"rural",2,2,0,"TZA","no","no"
"2925-001","LINDI_LIWALE_2",3352,-9.85839905611,37.9849638913,"rural",2,1,1,"TZA","no","yes"
"2926-001","LINDI_LIWALE_2",3352,-9.85839905611,37.9849638913,"rural",5,3,2,"TZA","no","yes"
"2938-001","MANYARA_HANANG_6",3352,-4.70622925147,35.1988913374,"rural",8,3,5,"TZA","yes","yes"
"2939-001","MANYARA_HANANG_6",3352,-4.70622925147,35.1988913374,"rural",3,2,1,"TZA","yes","yes"
"2940-001","MANYARA_HANANG_6",3352,-4.70622925147,35.1988913374,"rural",4,2,2,"TZA","no","no"
"2941-001","MANYARA_HANANG_6",3352,-4.70622925147,35.1988913374,"rural",1,1,0,"TZA","no","yes"
"2942-001","MANYARA_HANANG_6",3352,-4.70622925147,35.1988913374,"rural",5,2,3,"TZA","no","no"
"2943-001","MANYARA_HANANG_6",3352,-4.70622925147,35.1988913374,"rural",9,4,5,"TZA","yes","yes"
"2944-001","MANYARA_HANANG_6",3352,-4.70622925147,35.1988913374,"rural",2,2,0,"TZA","no","no"
"2945-001","MANYARA_HANANG_6",3352,-4.70622925147,35.1988913374,"rural",NA,NA,NA,"TZA","no","no"
"2957-001","MANYARA_MBULU_3",3352,-3.98618964837,35.5675486132,"rural",11,6,5,"TZA","no","no"
"2958-001","MANYARA_MBULU_3",3352,-3.98618964837,35.5675486132,"rural",5,2,3,"TZA","no","no"
"2959-001","MANYARA_MBULU_3",3352,-3.98618964837,35.5675486132,"rural",8,6,2,"TZA","no","no"
"2960-001","MANYARA_MBULU_3",3352,-3.98618964837,35.5675486132,"rural",7,2,5,"TZA","no","no"
"2961-001","MANYARA_MBULU_3",3352,-3.98618964837,35.5675486132,"rural",4,3,1,"TZA","no","no"
"2962-001","MANYARA_MBULU_3",3352,-3.98618964837,35.5675486132,"rural",2,2,0,"TZA","no","no"
"2963-001","MANYARA_MBULU_3",3352,-3.98618964837,35.5675486132,"rural",3,2,1,"TZA","yes","yes"
"2964-001","MANYARA_MBULU_3",3352,-3.98618964837,35.5675486132,"rural",10,4,6,"TZA","no","no"
"2976-001","MANYARA_MBULU_1",3352,-3.85176766839,35.5426855472,"urban",NA,NA,NA,"TZA","no","no"
"2977-001","MANYARA_MBULU_1",3352,-3.85176766839,35.5426855472,"urban",4,2,2,"TZA","no","no"
"2978-001","MANYARA_MBULU_1",3352,-3.85176766839,35.5426855472,"urban",NA,NA,NA,"TZA","yes","yes"
"2979-001","MANYARA_MBULU_1",3352,-3.85176766839,35.5426855472,"urban",NA,NA,NA,"TZA","no","no"
"2980-001","MANYARA_MBULU_1",3352,-3.85176766839,35.5426855472,"urban",NA,NA,NA,"TZA","no","no"
"2981-001","MANYARA_MBULU_1",3352,-3.85176766839,35.5426855472,"urban",NA,NA,NA,"TZA","yes","yes"
"2982-001","MANYARA_MBULU_1",3352,-3.85176766839,35.5426855472,"urban",NA,NA,NA,"TZA","yes","yes"
"2983-001","MANYARA_MBULU_1",3352,-3.85176766839,35.5426855472,"urban",4,3,1,"TZA","yes","yes"
"2995-001","MANYARA_KITETO_4",3352,-5.51099531764,36.4568967639,"rural",NA,NA,NA,"TZA","no","no"
"2996-001","MANYARA_KITETO_4",3352,-5.51099531764,36.4568967639,"rural",3,2,1,"TZA","no","yes"
"2997-001","MANYARA_KITETO_4",3352,-5.51099531764,36.4568967639,"rural",3,1,2,"TZA","no","yes"
"2998-001","MANYARA_KITETO_4",3352,-5.51099531764,36.4568967639,"rural",3,2,1,"TZA","no","no"
"2999-001","MANYARA_KITETO_4",3352,-5.51099531764,36.4568967639,"rural",2,1,1,"TZA","no","no"
"3000-001","MANYARA_KITETO_4",3352,-5.51099531764,36.4568967639,"rural",6,2,4,"TZA","no","no"
"3001-001","MANYARA_KITETO_4",3352,-5.51099531764,36.4568967639,"rural",NA,NA,NA,"TZA","no","no"
"3002-001","MANYARA_KITETO_4",3352,-5.51099531764,36.4568967639,"rural",NA,NA,NA,"TZA","no","no"
"3015-001","MARA_TARIME_13",3352,-1.53315959985,34.5718691668,"rural",5,2,3,"TZA","no","yes"
"3016-001","MARA_TARIME_13",3352,-1.53315959985,34.5718691668,"rural",5,3,2,"TZA","yes","yes"
"3017-001","MARA_TARIME_13",3352,-1.53315959985,34.5718691668,"rural",NA,NA,NA,"TZA","no","yes"
"3018-001","MARA_TARIME_13",3352,-1.53315959985,34.5718691668,"rural",2,2,0,"TZA","no","yes"
"3019-001","MARA_TARIME_13",3352,-1.53315959985,34.5718691668,"rural",2,1,1,"TZA","no","no"
"3020-001","MARA_TARIME_13",3352,-1.53315959985,34.5718691668,"rural",8,3,5,"TZA","yes","yes"
"3021-001","MARA_TARIME_13",3352,-1.53315959985,34.5718691668,"rural",NA,NA,NA,"TZA","yes","yes"
"3022-001","MARA_TARIME_13",3352,-1.53315959985,34.5718691668,"rural",3,2,1,"TZA","no","yes"
"3033-001","MARA_SERENGETI_1",3352,-1.77940991099,34.4453660723,"rural",3,1,2,"TZA","yes","yes"
"3034-001","MARA_SERENGETI_1",3352,-1.77940991099,34.4453660723,"rural",3,2,1,"TZA","yes","yes"
"3035-001","MARA_SERENGETI_1",3352,-1.77940991099,34.4453660723,"rural",4,2,2,"TZA","no","yes"
"3037-001","MARA_SERENGETI_1",3352,-1.77940991099,34.4453660723,"rural",2,2,0,"TZA","no","yes"
"3038-001","MARA_SERENGETI_1",3352,-1.77940991099,34.4453660723,"rural",7,2,5,"TZA","no","no"
"3039-001","MARA_SERENGETI_1",3352,-1.77940991099,34.4453660723,"rural",4,3,1,"TZA","no","yes"
"3040-001","MARA_SERENGETI_1",3352,-1.77940991099,34.4453660723,"rural",3,2,1,"TZA","no","yes"
"3042-001","MARA_SERENGETI_1",3352,-1.77940991099,34.4453660723,"rural",4,3,1,"TZA","no","yes"
"3052-001","MARA_BUNDA_304",3352,-1.90388194134,34.0050395537,"urban",12,5,7,"TZA","no","yes"
"3053-001","MARA_BUNDA_304",3352,-1.90388194134,34.0050395537,"urban",1,1,0,"TZA","no","no"
"3054-001","MARA_BUNDA_304",3352,-1.90388194134,34.0050395537,"urban",NA,NA,NA,"TZA","no","yes"
"3055-001","MARA_BUNDA_304",3352,-1.90388194134,34.0050395537,"urban",NA,NA,NA,"TZA","yes","yes"
"3056-001","MARA_BUNDA_304",3352,-1.90388194134,34.0050395537,"urban",NA,NA,NA,"TZA","yes","yes"
"3057-001","MARA_BUNDA_304",3352,-1.90388194134,34.0050395537,"urban",NA,NA,NA,"TZA","yes","yes"
"3058-001","MARA_BUNDA_304",3352,-1.90388194134,34.0050395537,"urban",7,3,4,"TZA","yes","yes"
"3059-001","MARA_BUNDA_304",3352,-1.90388194134,34.0050395537,"urban",NA,NA,NA,"TZA","yes","yes"
"3071-001","MARA_BUNDA_3",3352,-2.12053160611,33.533694212,"rural",9,3,6,"TZA","no","no"
"3072-001","MARA_BUNDA_3",3352,-2.12053160611,33.533694212,"rural",5,2,3,"TZA","no","yes"
"3073-001","MARA_BUNDA_3",3352,-2.12053160611,33.533694212,"rural",3,2,1,"TZA","no","yes"
"3074-001","MARA_BUNDA_3",3352,-2.12053160611,33.533694212,"rural",9,6,3,"TZA","no","yes"
"3075-001","MARA_BUNDA_3",3352,-2.12053160611,33.533694212,"rural",5,4,1,"TZA","no","yes"
"3076-001","MARA_BUNDA_3",3352,-2.12053160611,33.533694212,"rural",4,3,1,"TZA","no","yes"
"3077-001","MARA_BUNDA_3",3352,-2.12053160611,33.533694212,"rural",11,4,7,"TZA","yes","yes"
"3078-001","MARA_BUNDA_3",3352,-2.12053160611,33.533694212,"rural",4,2,2,"TZA","yes","yes"
"3090-001","MARA_RORYA_2",3352,-1.18284412388,34.3257487062,"rural",4,2,2,"TZA","no","yes"
"3091-001","MARA_RORYA_2",3352,-1.18284412388,34.3257487062,"rural",3,1,2,"TZA","yes","yes"
"3092-001","MARA_RORYA_2",3352,-1.18284412388,34.3257487062,"rural",3,2,1,"TZA","no","yes"
"3093-001","MARA_RORYA_2",3352,-1.18284412388,34.3257487062,"rural",13,4,9,"TZA","no","yes"
"3094-001","MARA_RORYA_2",3352,-1.18284412388,34.3257487062,"rural",9,2,7,"TZA","no","yes"
"3095-001","MARA_RORYA_2",3352,-1.18284412388,34.3257487062,"rural",8,3,5,"TZA","yes","yes"
"3096-001","MARA_RORYA_2",3352,-1.18284412388,34.3257487062,"rural",6,3,3,"TZA","no","yes"
"3097-001","MARA_RORYA_2",3352,-1.18284412388,34.3257487062,"rural",6,2,4,"TZA","no","yes"
"3109-001","MARA_BUTIAMA_11",3352,-1.6249622081,33.9257996788,"rural",5,2,3,"TZA","no","yes"
"3110-001","MARA_BUTIAMA_11",3352,-1.6249622081,33.9257996788,"rural",1,1,0,"TZA","no","yes"
"3112-001","MARA_BUTIAMA_11",3352,-1.6249622081,33.9257996788,"rural",NA,NA,NA,"TZA","no","yes"
"3113-001","MARA_BUTIAMA_11",3352,-1.6249622081,33.9257996788,"rural",NA,NA,NA,"TZA","no","yes"
"3114-001","MARA_BUTIAMA_11",3352,-1.6249622081,33.9257996788,"rural",1,1,0,"TZA","no","yes"
"3115-001","MARA_BUTIAMA_11",3352,-1.6249622081,33.9257996788,"rural",6,3,3,"TZA","yes","yes"
"3116-001","MARA_BUTIAMA_11",3352,-1.6249622081,33.9257996788,"rural",1,1,0,"TZA","yes","yes"
"3117-001","MARA_BUTIAMA_11",3352,-1.6249622081,33.9257996788,"rural",5,2,3,"TZA","yes","yes"
"3128-001","MBEYA_CHUNYA_3",3352,-7.87168786297,32.490648763,"rural",5,2,3,"TZA","no","no"
"3129-001","MBEYA_CHUNYA_3",3352,-7.87168786297,32.490648763,"rural",5,2,3,"TZA","no","yes"
"3130-001","MBEYA_CHUNYA_3",3352,-7.87168786297,32.490648763,"rural",9,3,6,"TZA","no","yes"
"3131-001","MBEYA_CHUNYA_3",3352,-7.87168786297,32.490648763,"rural",7,4,3,"TZA","yes","yes"
"3132-001","MBEYA_CHUNYA_3",3352,-7.87168786297,32.490648763,"rural",1,1,0,"TZA","no","no"
"3133-001","MBEYA_CHUNYA_3",3352,-7.87168786297,32.490648763,"rural",4,1,3,"TZA","yes","yes"
"3134-001","MBEYA_CHUNYA_3",3352,-7.87168786297,32.490648763,"rural",5,3,2,"TZA","yes","yes"
"3135-001","MBEYA_CHUNYA_3",3352,-7.87168786297,32.490648763,"rural",3,2,1,"TZA","no","yes"
"3147-001","MBEYA_MBEYA_301",3352,-8.93295895242,33.3530078031,"urban",5,3,2,"TZA","yes","yes"
"3148-001","MBEYA_MBEYA_301",3352,-8.93295895242,33.3530078031,"urban",5,3,2,"TZA","yes","yes"
"3149-001","MBEYA_MBEYA_301",3352,-8.93295895242,33.3530078031,"urban",2,2,0,"TZA","yes","yes"
"3150-001","MBEYA_MBEYA_301",3352,-8.93295895242,33.3530078031,"urban",9,5,4,"TZA","yes","yes"
"3151-001","MBEYA_MBEYA_301",3352,-8.93295895242,33.3530078031,"urban",6,2,4,"TZA","no","no"
"3152-001","MBEYA_MBEYA_301",3352,-8.93295895242,33.3530078031,"urban",6,3,3,"TZA","no","no"
"3153-001","MBEYA_MBEYA_301",3352,-8.93295895242,33.3530078031,"urban",6,2,4,"TZA","yes","yes"
"3154-001","MBEYA_MBEYA_301",3352,-8.93295895242,33.3530078031,"urban",6,2,4,"TZA","yes","yes"
"3166-001","MBEYA_KYELA_1",3352,-9.48096545044,34.0423293564,"rural",5,2,3,"TZA","no","yes"
"3167-001","MBEYA_KYELA_1",3352,-9.48096545044,34.0423293564,"rural",1,1,0,"TZA","no","yes"
"3168-001","MBEYA_KYELA_1",3352,-9.48096545044,34.0423293564,"rural",6,3,3,"TZA","no","yes"
"3169-001","MBEYA_KYELA_1",3352,-9.48096545044,34.0423293564,"rural",6,3,3,"TZA","no","yes"
"3170-001","MBEYA_KYELA_1",3352,-9.48096545044,34.0423293564,"rural",NA,NA,NA,"TZA","no","yes"
"3171-001","MBEYA_KYELA_1",3352,-9.48096545044,34.0423293564,"rural",4,2,2,"TZA","no","yes"
"3172-001","MBEYA_KYELA_1",3352,-9.48096545044,34.0423293564,"rural",1,1,0,"TZA","no","yes"
"3173-001","MBEYA_KYELA_1",3352,-9.48096545044,34.0423293564,"rural",3,1,2,"TZA","no","yes"
"3185-001","MBEYA_RUNGWE_8",3352,-9.24163468187,33.5230601669,"rural",8,3,5,"TZA","yes","yes"
"3186-001","MBEYA_RUNGWE_8",3352,-9.24163468187,33.5230601669,"rural",3,1,2,"TZA","yes","yes"
"3187-001","MBEYA_RUNGWE_8",3352,-9.24163468187,33.5230601669,"rural",3,2,1,"TZA","no","no"
"3188-001","MBEYA_RUNGWE_8",3352,-9.24163468187,33.5230601669,"rural",5,3,2,"TZA","yes","yes"
"3189-001","MBEYA_RUNGWE_8",3352,-9.24163468187,33.5230601669,"rural",2,2,0,"TZA","yes","yes"
"3190-001","MBEYA_RUNGWE_8",3352,-9.24163468187,33.5230601669,"rural",6,2,4,"TZA","no","no"
"3191-001","MBEYA_RUNGWE_8",3352,-9.24163468187,33.5230601669,"rural",1,1,0,"TZA","no","yes"
"3192-001","MBEYA_RUNGWE_8",3352,-9.24163468187,33.5230601669,"rural",3,2,1,"TZA","no","no"
"3204-001","MBEYA_MBOZI_5",3352,-8.86904269803,32.7841887773,"rural",7,3,4,"TZA","yes","yes"
"3205-001","MBEYA_MBOZI_5",3352,-8.86904269803,32.7841887773,"rural",13,4,9,"TZA","no","yes"
"3206-001","MBEYA_MBOZI_5",3352,-8.86904269803,32.7841887773,"rural",6,4,2,"TZA","yes","yes"
"3207-001","MBEYA_MBOZI_5",3352,-8.86904269803,32.7841887773,"rural",1,1,0,"TZA","no","no"
"3208-001","MBEYA_MBOZI_5",3352,-8.86904269803,32.7841887773,"rural",5,2,3,"TZA","yes","yes"
"3209-001","MBEYA_MBOZI_5",3352,-8.86904269803,32.7841887773,"rural",3,2,1,"TZA","no","no"
"3210-001","MBEYA_MBOZI_5",3352,-8.86904269803,32.7841887773,"rural",3,2,1,"TZA","yes","yes"
"3211-001","MBEYA_MBOZI_5",3352,-8.86904269803,32.7841887773,"rural",6,2,4,"TZA","no","no"
"3223-001","MBEYA_MBARALI_1",3352,-8.84852909132,34.0505701403,"rural",7,3,4,"TZA","no","yes"
"3224-001","MBEYA_MBARALI_1",3352,-8.84852909132,34.0505701403,"rural",2,2,0,"TZA","no","no"
"3225-001","MBEYA_MBARALI_1",3352,-8.84852909132,34.0505701403,"rural",1,1,0,"TZA","no","no"
"3226-001","MBEYA_MBARALI_1",3352,-8.84852909132,34.0505701403,"rural",7,5,2,"TZA","yes","yes"
"3227-001","MBEYA_MBARALI_1",3352,-8.84852909132,34.0505701403,"rural",5,3,2,"TZA","yes","yes"
"3228-001","MBEYA_MBARALI_1",3352,-8.84852909132,34.0505701403,"rural",NA,NA,NA,"TZA","no","no"
"3229-001","MBEYA_MBARALI_1",3352,-8.84852909132,34.0505701403,"rural",2,1,1,"TZA","no","no"
"3230-001","MBEYA_MBARALI_1",3352,-8.84852909132,34.0505701403,"rural",1,1,0,"TZA","yes","yes"
"3242-001","MBEYA_MBEYA JIJI_5",3352,-8.91983407497,33.4174762998,"urban",NA,NA,NA,"TZA","yes","yes"
"3243-001","MBEYA_MBEYA JIJI_5",3352,-8.91983407497,33.4174762998,"urban",7,5,2,"TZA","yes","yes"
"3244-001","MBEYA_MBEYA JIJI_5",3352,-8.91983407497,33.4174762998,"urban",7,6,1,"TZA","no","yes"
"3245-001","MBEYA_MBEYA JIJI_5",3352,-8.91983407497,33.4174762998,"urban",NA,NA,NA,"TZA","yes","yes"
"3246-001","MBEYA_MBEYA JIJI_5",3352,-8.91983407497,33.4174762998,"urban",3,3,0,"TZA","yes","yes"
"3247-001","MBEYA_MBEYA JIJI_5",3352,-8.91983407497,33.4174762998,"urban",NA,NA,NA,"TZA","no","yes"
"3248-001","MBEYA_MBEYA JIJI_5",3352,-8.91983407497,33.4174762998,"urban",3,2,1,"TZA","no","yes"
"3249-001","MBEYA_MBEYA JIJI_5",3352,-8.91983407497,33.4174762998,"urban",3,3,0,"TZA","no","yes"
"3261-001","MBEYA_MOMBA_4",3352,-8.70889978539,32.262899485,"rural",4,2,2,"TZA","yes","yes"
"3262-001","MBEYA_MOMBA_4",3352,-8.70889978539,32.262899485,"rural",7,3,4,"TZA","no","yes"
"3263-001","MBEYA_MOMBA_4",3352,-8.70889978539,32.262899485,"rural",6,3,3,"TZA","yes","yes"
"3264-001","MBEYA_MOMBA_4",3352,-8.70889978539,32.262899485,"rural",7,2,5,"TZA","yes","yes"
"3265-001","MBEYA_MOMBA_4",3352,-8.70889978539,32.262899485,"rural",2,2,0,"TZA","yes","yes"
"3266-001","MBEYA_MOMBA_4",3352,-8.70889978539,32.262899485,"rural",2,2,0,"TZA","yes","yes"
"3267-001","MBEYA_MOMBA_4",3352,-8.70889978539,32.262899485,"rural",5,2,3,"TZA","no","no"
"3268-001","MBEYA_MOMBA_4",3352,-8.70889978539,32.262899485,"rural",3,2,1,"TZA","yes","yes"
"3280-001","MJINI MAGHARIBI_MAGHARIBI_301",3352,-6.16021160278,39.252350974,"rural",NA,NA,NA,"TZA","no","yes"
"3282-001","MJINI MAGHARIBI_MAGHARIBI_301",3352,-6.16021160278,39.252350974,"rural",NA,NA,NA,"TZA","no","yes"
"3283-001","MJINI MAGHARIBI_MAGHARIBI_301",3352,-6.16021160278,39.252350974,"rural",NA,NA,NA,"TZA","no","yes"
"3284-001","MJINI MAGHARIBI_MAGHARIBI_301",3352,-6.16021160278,39.252350974,"rural",NA,NA,NA,"TZA","no","yes"
"3285-001","MJINI MAGHARIBI_MAGHARIBI_301",3352,-6.16021160278,39.252350974,"rural",NA,NA,NA,"TZA","no","yes"
"3286-001","MJINI MAGHARIBI_MAGHARIBI_301",3352,-6.16021160278,39.252350974,"rural",NA,NA,NA,"TZA","no","yes"
"3287-001","MJINI MAGHARIBI_MAGHARIBI_301",3352,-6.16021160278,39.252350974,"rural",NA,NA,NA,"TZA","yes","yes"
"3291-001","MJINI MAGHARIBI_MAGHARIBI_301",3352,-6.16021160278,39.252350974,"rural",NA,NA,NA,"TZA","no","yes"
"3299-001","MJINI MAGHARIBI_MAGHARIBI_302",3352,-6.09715294434,39.2213305483,"rural",NA,NA,NA,"TZA","no","yes"
"3300-001","MJINI MAGHARIBI_MAGHARIBI_302",3352,-6.09715294434,39.2213305483,"rural",NA,NA,NA,"TZA","no","yes"
"3301-001","MJINI MAGHARIBI_MAGHARIBI_302",3352,-6.09715294434,39.2213305483,"rural",NA,NA,NA,"TZA","yes","yes"
"3302-001","MJINI MAGHARIBI_MAGHARIBI_302",3352,-6.09715294434,39.2213305483,"rural",NA,NA,NA,"TZA","no","yes"
"3304-001","MJINI MAGHARIBI_MAGHARIBI_302",3352,-6.09715294434,39.2213305483,"rural",NA,NA,NA,"TZA","no","yes"
"3305-001","MJINI MAGHARIBI_MAGHARIBI_302",3352,-6.09715294434,39.2213305483,"rural",7,6,1,"TZA","no","no"
"3306-001","MJINI MAGHARIBI_MAGHARIBI_302",3352,-6.09715294434,39.2213305483,"rural",NA,NA,NA,"TZA","no","no"
"3308-001","MJINI MAGHARIBI_MAGHARIBI_302",3352,-6.09715294434,39.2213305483,"rural",NA,NA,NA,"TZA","no","yes"
"3319-001","MJINI MAGHARIBI_MAGHARIBI_305",3352,-6.19563106402,39.2084288386,"rural",NA,NA,NA,"TZA","no","yes"
"3320-001","MJINI MAGHARIBI_MAGHARIBI_305",3352,-6.19563106402,39.2084288386,"rural",NA,NA,NA,"TZA","no","yes"
"3321-001","MJINI MAGHARIBI_MAGHARIBI_305",3352,-6.19563106402,39.2084288386,"rural",NA,NA,NA,"TZA","no","yes"
"3322-001","MJINI MAGHARIBI_MAGHARIBI_305",3352,-6.19563106402,39.2084288386,"rural",NA,NA,NA,"TZA","no","yes"
"3323-001","MJINI MAGHARIBI_MAGHARIBI_305",3352,-6.19563106402,39.2084288386,"rural",NA,NA,NA,"TZA","no","no"
"3324-001","MJINI MAGHARIBI_MAGHARIBI_305",3352,-6.19563106402,39.2084288386,"rural",NA,NA,NA,"TZA","no","no"
"3325-001","MJINI MAGHARIBI_MAGHARIBI_305",3352,-6.19563106402,39.2084288386,"rural",7,7,0,"TZA","no","yes"
"3326-001","MJINI MAGHARIBI_MAGHARIBI_305",3352,-6.19563106402,39.2084288386,"rural",NA,NA,NA,"TZA","no","no"
"3337-001","MJINI MAGHARIBI_MAGHARIBI_1",3352,-6.16911695716,39.2360439173,"rural",NA,NA,NA,"TZA","no","yes"
"3338-001","MJINI MAGHARIBI_MAGHARIBI_1",3352,-6.16911695716,39.2360439173,"rural",NA,NA,NA,"TZA","no","yes"
"3339-001","MJINI MAGHARIBI_MAGHARIBI_1",3352,-6.16911695716,39.2360439173,"rural",NA,NA,NA,"TZA","no","yes"
"3340-001","MJINI MAGHARIBI_MAGHARIBI_1",3352,-6.16911695716,39.2360439173,"rural",NA,NA,NA,"TZA","no","yes"
"3341-001","MJINI MAGHARIBI_MAGHARIBI_1",3352,-6.16911695716,39.2360439173,"rural",NA,NA,NA,"TZA","no","yes"
"3342-001","MJINI MAGHARIBI_MAGHARIBI_1",3352,-6.16911695716,39.2360439173,"rural",NA,NA,NA,"TZA","no","yes"
"3343-001","MJINI MAGHARIBI_MAGHARIBI_1",3352,-6.16911695716,39.2360439173,"rural",NA,NA,NA,"TZA","no","yes"
